name,year,male,female,5-14 years,15-24 years,25-34 years,35-54 years,55-74 years,75+ years,total_mortality
Bahrain,2014,8.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,9.0
Bahrain,All,383.0,80.0,4.0,54.0,217.0,173.0,15.0,0.0,463.0
Barbados,1985,5.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,7.0
Barbados,1986,7.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,8.0
Barbados,1987,4.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,6.0
Barbados,1988,11.0,1.0,0.0,2.0,5.0,3.0,2.0,0.0,12.0
Barbados,1989,12.0,4.0,0.0,5.0,3.0,6.0,2.0,0.0,16.0
Barbados,1990,13.0,3.0,0.0,1.0,2.0,7.0,3.0,3.0,16.0
Barbados,1991,13.0,4.0,0.0,3.0,5.0,5.0,4.0,0.0,17.0
Barbados,1992,11.0,3.0,0.0,0.0,5.0,6.0,3.0,0.0,14.0
Barbados,1993,15.0,1.0,0.0,5.0,3.0,3.0,4.0,1.0,16.0
Barbados,1994,10.0,4.0,1.0,1.0,1.0,6.0,5.0,0.0,14.0
Barbados,1995,12.0,5.0,0.0,3.0,7.0,5.0,2.0,0.0,17.0
Barbados,2000,8.0,2.0,0.0,1.0,4.0,5.0,0.0,0.0,10.0
Barbados,2001,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
Barbados,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbados,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbados,2004,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
Barbados,2005,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Barbados,2006,9.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,9.0
Barbados,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbados,2008,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Barbados,2009,5.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0
Barbados,2010,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
Barbados,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbados,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbados,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbados,All,144.0,33.0,2.0,23.0,43.0,70.0,32.0,7.0,177.0
Belarus,1985,1875.0,427.0,10.0,181.0,448.0,1075.0,486.0,102.0,2302.0
Belarus,1986,1383.0,394.0,7.0,158.0,297.0,780.0,425.0,110.0,1777.0
Belarus,1987,1467.0,454.0,10.0,161.0,357.0,794.0,471.0,128.0,1921.0
Belarus,1988,1451.0,418.0,15.0,142.0,351.0,778.0,433.0,150.0,1869.0
Belarus,1989,1773.0,436.0,19.0,134.0,444.0,943.0,549.0,120.0,2209.0
Belarus,1990,1650.0,435.0,11.0,156.0,404.0,873.0,521.0,120.0,2085.0
Belarus,1991,1727.0,442.0,16.0,173.0,384.0,877.0,576.0,143.0,2169.0
Belarus,1992,1954.0,470.0,34.0,197.0,447.0,1002.0,619.0,125.0,2424.0
Belarus,1993,2360.0,525.0,22.0,212.0,512.0,1236.0,775.0,128.0,2885.0
Belarus,1994,2582.0,571.0,18.0,244.0,518.0,1333.0,898.0,142.0,3153.0
Belarus,1995,2689.0,514.0,15.0,243.0,526.0,1403.0,896.0,120.0,3203.0
Belarus,1996,3081.0,546.0,16.0,267.0,577.0,1561.0,1073.0,133.0,3627.0
Belarus,1997,2964.0,562.0,10.0,297.0,562.0,1514.0,1007.0,136.0,3526.0
Belarus,1998,3006.0,550.0,17.0,326.0,562.0,1512.0,979.0,160.0,3556.0
Belarus,1999,2868.0,529.0,26.0,336.0,617.0,1352.0,909.0,157.0,3397.0
Belarus,2000,2978.0,505.0,26.0,342.0,562.0,1504.0,893.0,156.0,3483.0
Belarus,2001,2813.0,490.0,19.0,349.0,530.0,1430.0,820.0,155.0,3303.0
Belarus,2002,2780.0,511.0,25.0,328.0,580.0,1454.0,756.0,148.0,3291.0
Belarus,2003,2916.0,540.0,14.0,331.0,597.0,1483.0,846.0,185.0,3456.0
Belarus,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2007,2203.0,456.0,12.0,298.0,461.0,1063.0,633.0,192.0,2659.0
Belarus,2008,2187.0,471.0,7.0,263.0,441.0,1145.0,608.0,194.0,2658.0
Belarus,2009,2238.0,505.0,12.0,315.0,519.0,1068.0,610.0,219.0,2743.0
Belarus,2010,2069.0,390.0,6.0,279.0,442.0,1014.0,541.0,177.0,2459.0
Belarus,2011,1792.0,380.0,11.0,221.0,382.0,871.0,506.0,181.0,2172.0
Belarus,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2013,1568.0,334.0,6.0,170.0,353.0,720.0,463.0,190.0,1902.0
Belarus,2014,1465.0,276.0,8.0,143.0,338.0,665.0,409.0,178.0,1741.0
Belarus,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,All,57839.0,12131.0,392.0,6266.0,12211.0,29450.0,17702.0,3949.0,69970.0
Belgium,1985,1522.0,759.0,13.0,142.0,323.0,745.0,725.0,333.0,2281.0
Belgium,1986,1488.0,714.0,4.0,158.0,312.0,728.0,699.0,301.0,2202.0
Belgium,1987,1543.0,695.0,11.0,156.0,373.0,698.0,665.0,335.0,2238.0
Belgium,1988,1353.0,643.0,9.0,141.0,324.0,636.0,601.0,285.0,1996.0
Belgium,1989,1338.0,582.0,6.0,153.0,287.0,612.0,551.0,311.0,1920.0
Belgium,1990,1303.0,592.0,2.0,146.0,294.0,608.0,542.0,303.0,1895.0
Belgium,1991,1278.0,527.0,5.0,123.0,306.0,608.0,482.0,281.0,1805.0
Belgium,1992,1313.0,565.0,5.0,143.0,304.0,621.0,533.0,272.0,1878.0
Belgium,1993,1552.0,590.0,5.0,171.0,350.0,769.0,557.0,290.0,2142.0
Belgium,1994,1543.0,588.0,11.0,175.0,349.0,751.0,563.0,282.0,2131.0
Belgium,1995,1550.0,605.0,13.0,181.0,316.0,815.0,577.0,253.0,2155.0
Belgium,1996,1458.0,555.0,5.0,176.0,316.0,766.0,509.0,241.0,2013.0
Belgium,1997,1551.0,595.0,6.0,158.0,354.0,846.0,516.0,266.0,2146.0
Belgium,1998,1462.0,557.0,7.0,167.0,292.0,799.0,483.0,271.0,2019.0
Belgium,1999,1361.0,496.0,11.0,139.0,267.0,756.0,474.0,210.0,1857.0
Belgium,2000,1526.0,617.0,5.0,177.0,334.0,842.0,533.0,252.0,2143.0
Belgium,2001,1582.0,583.0,11.0,153.0,294.0,934.0,516.0,257.0,2165.0
Belgium,2002,1497.0,579.0,5.0,131.0,293.0,878.0,530.0,239.0,2076.0
Belgium,2003,1537.0,554.0,12.0,160.0,285.0,902.0,493.0,239.0,2091.0
Belgium,2004,1450.0,537.0,9.0,152.0,260.0,855.0,489.0,222.0,1987.0
Belgium,2005,1477.0,552.0,1.0,124.0,243.0,879.0,543.0,239.0,2029.0
Belgium,2006,1395.0,540.0,4.0,113.0,267.0,845.0,500.0,206.0,1935.0
Belgium,2007,1320.0,537.0,7.0,113.0,214.0,810.0,474.0,239.0,1857.0
Belgium,2008,1452.0,547.0,8.0,147.0,223.0,873.0,505.0,243.0,1999.0
Belgium,2009,1459.0,554.0,8.0,124.0,233.0,874.0,543.0,231.0,2013.0
Belgium,2010,1450.0,563.0,9.0,130.0,234.0,865.0,529.0,246.0,2013.0
Belgium,2011,1488.0,600.0,5.0,150.0,223.0,854.0,593.0,263.0,2088.0
Belgium,2012,1485.0,541.0,6.0,128.0,238.0,834.0,568.0,252.0,2026.0
Belgium,2013,1363.0,532.0,5.0,118.0,206.0,785.0,525.0,256.0,1895.0
Belgium,2014,1338.0,561.0,4.0,112.0,211.0,762.0,540.0,270.0,1899.0
Belgium,2015,1315.0,552.0,4.0,114.0,206.0,750.0,529.0,264.0,1867.0
Belgium,All,44749.0,18012.0,216.0,4475.0,8731.0,24300.0,16887.0,8152.0,62761.0
Belize,1986,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0
Belize,1987,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0
Belize,1989,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Belize,1990,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0
Belize,1991,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
Belize,1993,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Belize,1994,7.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,8.0
Belize,1995,13.0,1.0,0.0,5.0,4.0,3.0,1.0,1.0,14.0
Belize,1996,8.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,8.0
Belize,1997,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Belize,1998,11.0,1.0,0.0,2.0,4.0,4.0,2.0,0.0,12.0
Belize,1999,18.0,0.0,1.0,8.0,4.0,5.0,0.0,0.0,18.0
Belize,2000,14.0,4.0,0.0,5.0,4.0,6.0,2.0,1.0,18.0
Belize,2001,17.0,2.0,0.0,6.0,8.0,3.0,1.0,1.0,19.0
Belize,2002,9.0,5.0,1.0,3.0,1.0,8.0,1.0,0.0,14.0
Belize,2003,8.0,4.0,1.0,3.0,4.0,3.0,1.0,0.0,12.0
Belize,2004,19.0,1.0,0.0,7.0,4.0,5.0,4.0,0.0,20.0
Belize,2005,11.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,12.0
Belize,2006,9.0,2.0,2.0,4.0,1.0,4.0,0.0,0.0,11.0
Belize,2007,6.0,2.0,1.0,3.0,0.0,3.0,0.0,1.0,8.0
Belize,2008,10.0,1.0,0.0,2.0,2.0,6.0,0.0,1.0,11.0
Belize,2009,11.0,4.0,0.0,8.0,4.0,2.0,1.0,0.0,15.0
Belize,2010,13.0,2.0,0.0,2.0,4.0,7.0,2.0,0.0,15.0
Belize,2011,28.0,5.0,0.0,13.0,9.0,9.0,1.0,1.0,33.0
Belize,2012,16.0,2.0,0.0,3.0,6.0,6.0,3.0,0.0,18.0
Belize,2013,16.0,1.0,0.0,5.0,4.0,7.0,1.0,0.0,17.0
Belize,2014,18.0,6.0,2.0,4.0,8.0,6.0,4.0,0.0,24.0
Belize,2015,22.0,4.0,3.0,3.0,9.0,6.0,4.0,1.0,26.0
Belize,All,297.0,51.0,12.0,98.0,92.0,104.0,33.0,9.0,348.0
Bermuda,1985,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
Bermuda,1986,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0
Bermuda,1987,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0
Bermuda,1988,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0
Bermuda,1989,6.0,3.0,0.0,0.0,3.0,3.0,1.0,2.0,9.0
Bermuda,1990,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Bermuda,1991,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0
Bermuda,1992,4.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0
Bermuda,1993,9.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,9.0
Bermuda,1994,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
Bermuda,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,1996,2.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0
Bermuda,1997,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0
Bermuda,1998,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0
Bermuda,1999,6.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,6.0
Bermuda,2000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Bermuda,2001,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0
Bermuda,2002,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0
Bermuda,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,2005,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
Bermuda,2006,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Bermuda,2007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Bermuda,2008,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Bermuda,2009,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0
Bermuda,2010,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0
Bermuda,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,2012,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
Bermuda,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,2014,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Bermuda,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,All,64.0,18.0,0.0,4.0,21.0,36.0,17.0,4.0,82.0
Bolivia,2000,8.0,3.0,0.0,3.0,3.0,4.0,0.0,1.0,11.0
Bolivia,2001,8.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,8.0
Bolivia,2002,12.0,6.0,0.0,4.0,4.0,6.0,4.0,0.0,18.0
Bolivia,2003,9.0,8.0,0.0,5.0,1.0,9.0,2.0,0.0,17.0
Bolivia,All,37.0,17.0,0.0,13.0,11.0,22.0,7.0,1.0,54.0
Bosnia and Herzegovina,1985,335.0,98.0,23.0,86.0,92.0,141.0,64.0,27.0,433.0
Bosnia and Herzegovina,1986,380.0,120.0,26.0,84.0,115.0,161.0,88.0,26.0,500.0
Bosnia and Herzegovina,1987,357.0,122.0,30.0,70.0,90.0,167.0,91.0,31.0,479.0
Bosnia and Herzegovina,1988,333.0,95.0,26.0,56.0,82.0,167.0,80.0,17.0,428.0
Bosnia and Herzegovina,1989,354.0,86.0,14.0,75.0,85.0,151.0,99.0,16.0,440.0
Bosnia and Herzegovina,1990,375.0,87.0,23.0,76.0,116.0,142.0,89.0,16.0,462.0
Bosnia and Herzegovina,1991,457.0,74.0,19.0,114.0,162.0,144.0,71.0,21.0,531.0
Bosnia and Herzegovina,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,2011,5.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,5.0
Bosnia and Herzegovina,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,2014,243.0,70.0,1.0,8.0,22.0,124.0,107.0,51.0,313.0
Bosnia and Herzegovina,All,2839.0,752.0,162.0,569.0,765.0,1199.0,691.0,205.0,3591.0
Brazil,1985,3162.0,1066.0,76.0,941.0,1060.0,1307.0,683.0,161.0,4228.0
Brazil,1986,3117.0,1154.0,62.0,1016.0,1011.0,1302.0,744.0,136.0,4271.0
Brazil,1987,3509.0,1163.0,67.0,1004.0,1131.0,1449.0,844.0,177.0,4672.0
Brazil,1988,3327.0,1139.0,60.0,944.0,1115.0,1448.0,712.0,187.0,4466.0
Brazil,1989,3392.0,1071.0,63.0,983.0,1138.0,1385.0,709.0,185.0,4463.0
Brazil,1990,3589.0,1214.0,66.0,1035.0,1195.0,1521.0,797.0,189.0,4803.0
Brazil,1991,3961.0,1195.0,76.0,1074.0,1268.0,1665.0,882.0,191.0,5156.0
Brazil,1992,4033.0,1174.0,75.0,1099.0,1243.0,1799.0,809.0,182.0,5207.0
Brazil,1993,4321.0,1187.0,82.0,1251.0,1444.0,1720.0,810.0,201.0,5508.0
Brazil,1994,4605.0,1291.0,94.0,1360.0,1519.0,1805.0,899.0,219.0,5896.0
Brazil,1995,5135.0,1401.0,74.0,1431.0,1636.0,2153.0,1020.0,222.0,6536.0
Brazil,1996,5300.0,1398.0,120.0,1511.0,1564.0,2275.0,1000.0,228.0,6698.0
Brazil,1997,5474.0,1417.0,108.0,1429.0,1631.0,2363.0,1097.0,263.0,6891.0
Brazil,1998,5477.0,1445.0,97.0,1453.0,1612.0,2360.0,1128.0,272.0,6922.0
Brazil,1999,5281.0,1226.0,87.0,1384.0,1458.0,2323.0,1006.0,249.0,6507.0
Brazil,2000,5383.0,1380.0,85.0,1382.0,1471.0,2445.0,1120.0,260.0,6763.0
Brazil,2001,6153.0,1557.0,111.0,1655.0,1684.0,2805.0,1170.0,285.0,7710.0
Brazil,2002,6003.0,1694.0,110.0,1637.0,1722.0,2785.0,1162.0,281.0,7697.0
Brazil,2003,6234.0,1605.0,105.0,1672.0,1719.0,2858.0,1214.0,271.0,7839.0
Brazil,2004,6292.0,1703.0,107.0,1678.0,1822.0,2836.0,1231.0,321.0,7995.0
Brazil,2005,6725.0,1804.0,106.0,1652.0,1833.0,3154.0,1434.0,350.0,8529.0
Brazil,2006,6817.0,1801.0,125.0,1680.0,1870.0,3244.0,1377.0,322.0,8618.0
Brazil,2007,6984.0,1871.0,118.0,1646.0,2001.0,3239.0,1495.0,356.0,8855.0
Brazil,2008,7266.0,1918.0,104.0,1773.0,2071.0,3353.0,1513.0,370.0,9184.0
Brazil,2009,7473.0,1873.0,114.0,1613.0,2189.0,3505.0,1572.0,353.0,9346.0
Brazil,2010,7356.0,2073.0,104.0,1656.0,2236.0,3421.0,1575.0,437.0,9429.0
Brazil,2011,7734.0,2088.0,110.0,1748.0,2307.0,3559.0,1675.0,423.0,9822.0
Brazil,2012,8041.0,2254.0,120.0,1696.0,2385.0,3762.0,1876.0,456.0,10295.0
Brazil,2013,8290.0,2223.0,122.0,1679.0,2397.0,3950.0,1907.0,458.0,10513.0
Brazil,2014,8398.0,2233.0,146.0,1729.0,2439.0,3921.0,1923.0,473.0,10631.0
Brazil,2015,8766.0,2397.0,135.0,1786.0,2363.0,4148.0,2172.0,559.0,11163.0
Brazil,All,177598.0,49015.0,3029.0,44597.0,52534.0,79860.0,37556.0,9037.0,226613.0
British Virgin Islands,1985,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
British Virgin Islands,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,1987,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
British Virgin Islands,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,1989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
British Virgin Islands,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,1997,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
British Virgin Islands,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,1999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
British Virgin Islands,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,2001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
British Virgin Islands,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,2003,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
British Virgin Islands,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,All,6.0,2.0,1.0,0.0,2.0,4.0,0.0,1.0,8.0
Brunei Darussalam,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,1996,11.0,1.0,0.0,2.0,6.0,3.0,0.0,1.0,12.0
Brunei Darussalam,1997,9.0,2.0,0.0,4.0,3.0,3.0,0.0,1.0,11.0
Brunei Darussalam,1998,8.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,8.0
Brunei Darussalam,1999,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
Brunei Darussalam,2000,3.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0
Brunei Darussalam,2001,3.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0
Brunei Darussalam,2002,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Brunei Darussalam,2003,4.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0
Brunei Darussalam,2004,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0
Brunei Darussalam,2005,6.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,7.0
Brunei Darussalam,2006,6.0,4.0,0.0,2.0,4.0,3.0,1.0,0.0,10.0
Brunei Darussalam,2007,9.0,1.0,0.0,2.0,4.0,4.0,0.0,0.0,10.0
Brunei Darussalam,2008,6.0,3.0,1.0,0.0,3.0,5.0,0.0,0.0,9.0
Brunei Darussalam,2009,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Brunei Darussalam,2010,5.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,5.0
Brunei Darussalam,2011,5.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,5.0
Brunei Darussalam,2012,8.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,8.0
Brunei Darussalam,2013,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0
Brunei Darussalam,2014,3.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0
Brunei Darussalam,2015,5.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,7.0
Brunei Darussalam,All,98.0,25.0,1.0,24.0,48.0,44.0,2.0,4.0,123.0
Bulgaria,1985,1034.0,422.0,13.0,108.0,141.0,369.0,513.0,312.0,1456.0
Bulgaria,1986,975.0,433.0,15.0,102.0,143.0,382.0,498.0,268.0,1408.0
Bulgaria,1987,1063.0,429.0,22.0,116.0,138.0,364.0,523.0,329.0,1492.0
Bulgaria,1988,1025.0,427.0,26.0,115.0,138.0,357.0,510.0,306.0,1452.0
Bulgaria,1989,1041.0,419.0,21.0,108.0,135.0,372.0,516.0,308.0,1460.0
Bulgaria,1990,920.0,403.0,16.0,116.0,136.0,328.0,455.0,272.0,1323.0
Bulgaria,1991,1001.0,383.0,18.0,103.0,134.0,358.0,494.0,277.0,1384.0
Bulgaria,1992,1108.0,411.0,10.0,127.0,139.0,400.0,533.0,310.0,1519.0
Bulgaria,1993,1023.0,447.0,13.0,131.0,161.0,380.0,548.0,237.0,1470.0
Bulgaria,1994,1048.0,416.0,13.0,114.0,120.0,432.0,524.0,261.0,1464.0
Bulgaria,1995,1020.0,413.0,13.0,111.0,138.0,386.0,533.0,252.0,1433.0
Bulgaria,1996,1111.0,415.0,14.0,120.0,122.0,466.0,519.0,285.0,1526.0
Bulgaria,1997,1002.0,463.0,17.0,117.0,118.0,404.0,546.0,263.0,1465.0
Bulgaria,1998,1055.0,448.0,12.0,127.0,128.0,389.0,515.0,332.0,1503.0
Bulgaria,1999,965.0,342.0,10.0,94.0,116.0,381.0,452.0,254.0,1307.0
Bulgaria,2000,1001.0,382.0,5.0,74.0,139.0,468.0,417.0,280.0,1383.0
Bulgaria,2001,951.0,363.0,8.0,88.0,121.0,395.0,439.0,263.0,1314.0
Bulgaria,2002,981.0,336.0,9.0,74.0,121.0,392.0,445.0,276.0,1317.0
Bulgaria,2003,800.0,292.0,12.0,62.0,92.0,328.0,359.0,239.0,1092.0
Bulgaria,2004,746.0,267.0,8.0,52.0,88.0,313.0,352.0,200.0,1013.0
Bulgaria,2005,727.0,255.0,6.0,59.0,97.0,270.0,353.0,197.0,982.0
Bulgaria,2006,752.0,225.0,4.0,56.0,96.0,249.0,347.0,225.0,977.0
Bulgaria,2007,663.0,239.0,5.0,48.0,70.0,238.0,320.0,221.0,902.0
Bulgaria,2008,694.0,245.0,2.0,58.0,81.0,246.0,354.0,198.0,939.0
Bulgaria,2009,662.0,206.0,1.0,38.0,73.0,260.0,313.0,183.0,868.0
Bulgaria,2010,649.0,210.0,1.0,43.0,68.0,259.0,291.0,197.0,859.0
Bulgaria,2011,605.0,158.0,2.0,47.0,66.0,242.0,260.0,146.0,763.0
Bulgaria,2012,673.0,199.0,1.0,59.0,75.0,227.0,309.0,201.0,872.0
Bulgaria,2013,573.0,148.0,2.0,38.0,68.0,205.0,248.0,160.0,721.0
Bulgaria,2014,552.0,172.0,2.0,38.0,60.0,189.0,248.0,187.0,724.0
Bulgaria,All,26420.0,9968.0,301.0,2543.0,3322.0,10049.0,12734.0,7439.0,36388.0
Cabo Verde,2011,37.0,5.0,3.0,6.0,8.0,20.0,3.0,2.0,42.0
Cabo Verde,All,37.0,5.0,3.0,6.0,8.0,20.0,3.0,2.0,42.0
Canada,1985,2565.0,693.0,18.0,645.0,753.0,1029.0,668.0,145.0,3258.0
Canada,1986,2850.0,820.0,25.0,679.0,891.0,1185.0,711.0,179.0,3670.0
Canada,1987,2792.0,799.0,30.0,632.0,887.0,1172.0,706.0,164.0,3591.0
Canada,1988,2734.0,776.0,28.0,645.0,847.0,1149.0,667.0,174.0,3510.0
Canada,1989,2695.0,796.0,25.0,619.0,840.0,1172.0,664.0,171.0,3491.0
Canada,1990,2673.0,705.0,30.0,578.0,857.0,1177.0,555.0,181.0,3378.0
Canada,1991,2875.0,718.0,29.0,615.0,890.0,1245.0,644.0,170.0,3593.0
Canada,1992,2922.0,786.0,34.0,623.0,894.0,1343.0,643.0,171.0,3708.0
Canada,1993,3014.0,789.0,45.0,581.0,867.0,1472.0,645.0,193.0,3803.0
Canada,1994,2968.0,780.0,49.0,611.0,771.0,1489.0,631.0,197.0,3748.0
Canada,1995,3156.0,812.0,43.0,603.0,885.0,1627.0,630.0,180.0,3968.0
Canada,1996,3093.0,848.0,41.0,581.0,767.0,1707.0,650.0,195.0,3941.0
Canada,1997,2914.0,767.0,51.0,554.0,671.0,1586.0,621.0,198.0,3681.0
Canada,1998,2925.0,774.0,46.0,562.0,701.0,1567.0,626.0,197.0,3699.0
Canada,1999,3224.0,850.0,32.0,558.0,732.0,1877.0,667.0,208.0,4074.0
Canada,2000,2798.0,808.0,46.0,542.0,603.0,1647.0,592.0,176.0,3606.0
